Id,0,Predicted
2564,179789.36379063342,
2565,193178.72316367915,
2566,167596.494058528,
2567,36321.496893850046,
2568,162887.47433536116,
2569,28997.07480473379,
2570,245416.21541720952,
2571,114900.28575643945,
2572,216996.96932090475,
2573,97973.36837336134,
2574,97207.96942127454,
2575,28899.831393339373,
2576,99244.96696308468,
2577,78772.25189492968,
2578,30864.773218763738,
2579,20768.60002051939,
2580,16944.333433781794,
2581,65639.19368409479,
2582,102799.99998356581,
2583,78432.35205925695,
2584,10756.347313837308,
2585,95199.63771407005,
2586,224860.2534187806,
2587,92499.99999440786,
2588,72800.00000602847,
2589,32893.9704139009,
2590,78712.79537866147,
2591,199391.86630592335,
2592,111281.63219111985,
2593,182238.1054841788,
2594,231202.93034288567,
2595,48003.83528289802,
2596,393008.6019524738,
2597,17877.999033105305,
2598,149047.23221065037,
2599,69382.38620174158,
2600,34866.76826301279,
2601,53574.12501846931,
2602,187163.89361040367,
2603,214264.1813086063,
2604,32800.00001957442,
2605,77031.06597152182,
2606,115499.99999793337,
2607,57142.1552285947,
2608,84282.37233010374,
2609,698496.2892238682,
2610,66623.1142671663,
2611,42795.942270704596,
2612,81488.35996822876,
2613,89656.72933898444,
2614,32000.000078699588,
2615,42000.30557633569,
2616,125899.22050026621,
2617,110504.92056514576,
2618,51093.44170826525,
2619,425288.91035387537,
2620,97934.23025896781,
2621,19117.03159756896,
2622,39355.51265265575,
2623,50735.29327763738,
2624,38031.57777188418,
2625,72800.00000116204,
2626,126655.81072985675,
2627,103412.46104803513,
2628,62799.9999940608,
2629,68938.88329084717,
2630,59388.26427817002,
2631,94652.54363797112,
2632,68265.90187494847,
2633,57013.986453954116,
2634,28775.544948695107,
2635,22083.548750763544,
2636,1987001.9684377862,
2637,94590.67488615453,
2638,14681.546155089834,
2639,463092.90847448696,
2640,15007.2883814816,
2641,42025.92602654182,
2642,13710.65739230502,
2643,60800.0,
2644,69569.97126415184,
2645,108732.88805769075,
2646,68261.0358299421,
2647,56800.00000084518,
2648,26800.00002380753,
2649,30365.723121617906,
2650,16372.401887129776,
2651,77560.49060966657,
2652,66800.00001543584,
2653,102349.57509602333,
2654,228414.3937985246,
2655,59734.47801622263,
2656,114902.65225461138,
2657,70775.10338849458,
2658,28775.246087256193,
2659,156610.41236219305,
2660,331960.08428748685,
2661,54914.47942260888,
2662,41358.18241534948,
2663,4500.000027714184,
2664,55248.453069570045,
2665,130906.70388879384,
2666,102270.12105296865,
2667,117655.44469714012,
2668,22463.13529475185,
2669,89552.57676708004,
2670,22924.901228633837,
2671,101084.87968236764,
2672,143888.0000006234,
2673,29976.55343717316,
2674,135416.89355562776,
2675,87490.77865745928,
2676,110991.03021855313,
2677,84033.87765299104,
2678,80420.32775034655,
2679,71305.02711127758,
2680,110033.14353754587,
2681,299610.5162668838,
2682,449005.08057027106,
2683,148334.2895712237,
2684,120244.93814105718,
2685,50551.79371271097,
2686,46935.07332235078,
2687,25800.00003063035,
2688,14914.634384633582,
2689,111776.99995733346,
2690,105995.83173632577,
2691,136887.99996411087,
2692,33450.211984781155,
2693,108799.99997091694,
2694,147742.07477970686,
2695,77183.5225068464,
2696,162887.47433536116,
2697,81326.91495050328,
2698,47640.55118902595,
2699,95999.99999483529,
2700,39236.665147796746,
2701,29800.00001516873,
2702,53259.11172502409,
2703,53201.18077387842,
2704,135824.40011142957,
2705,200340.89420166556,
2706,40122.76923114684,
2707,53792.921525231905,
2708,70799.9999910558,
2709,244665.0473432523,
2710,89633.44943253812,
2711,83627.52995373498,
2712,152727.7131015365,
2713,61799.99999470939,
2714,66901.1385499952,
2715,54688.148722038975,
2716,59304.58572582147,
2717,79800.31404578192,
2718,126799.99996526225,
2719,85874.58754192309,
2720,93411.55876695247,
2721,29400.061990178117,
2722,344109.17541934096,
2723,157793.24180904153,
2724,101000.00004899003,
2725,41720.316017511606,
2726,87006.77055848154,
2727,60186.77555321146,
2728,48050.31814627692,
2729,172362.88591593725,
2730,56538.76474952698,
2731,113059.39995872106,
2732,54563.948104445866,
2733,87799.9999954925,
2734,113233.99844552862,
2735,44937.49615501395,
2736,122059.2532327991,
2737,124049.34346177317,
2738,113041.28909143088,
2739,153975.04242956266,
2740,107000.00000651853,
2741,100064.16642048128,
2742,120018.22624420364,
2743,43502.05576797807,
2744,157632.66180286877,
2745,65706.0727319183,
2746,47800.00002463378,
2747,95294.95171749074,
2748,39062.293238321494,
2749,308101.61310750054,
2750,61920.57817892361,
2751,648918.7858307724,
2752,456401.615459545,
2753,34438.11466018062,
2754,17890.547131117313,
2755,73387.9999892494,
2756,54147.54304821421,
2757,59800.000012380246,
2758,150523.71347171578,
2759,65701.43252892356,
2760,262955.48145005124,
2761,117099.37587354502,
2762,107890.01723042426,
2763,101710.92695415256,
2764,59973.79307824614,
2765,155186.393222073,
2766,,99849.62604324004
2767,47027.89722339204,
2768,114940.66999994645,
2769,38856.54252686048,
2770,114693.4078605442,
2771,155166.20030011557,
2772,42276.88862105704,
2773,365799.99995294004,
2774,86813.67437181069,
2775,,160227.96058321628
2776,89709.03424446692,
2777,60028.53604252566,
2778,41432.4081703066,
2779,86799.99997712877,
2780,98868.16640181586,
2781,66800.00000251857,
2782,64800.00000462031,
2783,58800.000001514236,
2784,56302.814344828555,
2785,220048.11433123797,
2786,83412.3688511001,
2787,42637.22088965591,
2788,71651.48656455998,
2789,274252.78303602326,
2790,64483.27890387426,
2791,50649.59544217029,
2792,37299.79943372232,
2793,97232.60315789208,
2794,92798.61382380745,
2795,396874.9460695949,
2796,29824.322799987996,
2797,78500.00001388171,
2798,139461.64649855348,
2799,107928.30109455956,
2800,46384.12680027784,
2801,140030.8286431691,
2802,154420.8845854723,
2803,56732.97291585271,
2804,60000.00001227889,
2805,73800.00001126612,
2806,36722.603606477,
2807,1650000.0001391037,
2808,22066.866073502933,
2809,49596.33058795543,
2810,64151.933594985916,
2811,21451.486935550092,
2812,48482.43397425246,
2813,166163.26935728765,
2814,75306.99968671182,
2815,59271.62517503508,
2816,70514.62783901286,
2817,48800.00000393781,
2818,204102.65717873097,
2819,193123.53040053416,
2820,30998.341857046096,
2821,28385.989184327853,
2822,132799.99998508408,
2823,48822.62250233264,
2824,253799.99997020717,
2825,47804.74462815729,
2826,413836.911269966,
2827,72915.15177262876,
2828,59279.03994641228,
2829,117699.94592600483,
2830,16926.716614520083,
2831,16430.325039333486,
2832,49871.575697724526,
2833,28811.43105722097,
2834,150394.22450269695,
2835,79050.0093395588,
2836,48172.87066917188,
2837,69986.18639237847,
2838,73987.99999919695,
2839,173648.28878685908,
2840,102252.72374662786,
2841,132988.82941362797,
2842,84770.34853692274,
2843,57800.00000330245,
2844,72460.32687229964,
2845,48065.11959628897,
2846,46195.89173380854,
2847,67072.52521104255,
2848,250944.6201628879,
2849,146659.57767651117,
2850,115935.25993646025,
2851,59776.99999327618,
2852,22000.00000236407,
2853,429537.7263773301,
2854,105800.00000077288,
2855,,59548.48457513447
2856,44888.0852887958,
2857,31962.704185590806,
2858,258362.7740197281,
2859,125626.32807529559,
2860,110101.30586577023,
2861,42799.99999386309,
2862,52202.13015969312,
2863,69382.83396204717,
2864,25655.017974569244,
2865,74704.06426649237,
2866,101985.55715644814,
2867,35461.57767852546,
2868,358474.0714514447,
2869,81800.00000195652,
2870,51339.20901926764,
2871,355428.0161322516,
2872,69266.40563975087,
2873,12070.745182549465,
2874,71946.56819235653,
2875,74681.65883227844,
2876,128139.24473337863,
2877,180615.24674040193,
2878,32131.936087539783,
2879,1751907.135091435,
2880,54885.21718973389,
2881,109140.0486241281,
2882,65668.81934562128,
2883,118081.62098319158,
2884,39450.85743827325,
2885,37667.6205817457,
2886,55462.12654843933,
2887,35548.97461927328,
2888,47800.00000458635,
2889,75800.00001356911,
2890,81011.62100167533,
2891,148864.73733067853,
2892,91605.7706936656,
2893,24800.000012154745,
2894,227516.16831288114,
2895,37691.176784162126,
2896,61770.31951457702,
2897,38497.30973708334,
2898,108216.71630137696,
2899,98226.08675187736,
2900,32286.62352605748,
2901,29344.376005079685,
2902,76799.99998125309,
2903,42188.79441616522,
2904,81066.15768312266,
2905,33217.270642579104,
2906,69318.57481173424,
2907,41651.044597322776,
2908,107799.99997982985,
2909,77705.30800985069,
2910,35946.73108281312,
2911,31800.000017075006,
2912,53526.130414338826,
2913,138604.20814010553,
2914,42500.74887633788,
2915,103002.35409095304,
2916,92486.54962309911,
2917,62800.00001141596,
2918,91151.21492592276,
2919,61799.99999384235,
2920,80800.00000149915,
2921,34697.73310863214,
2922,85053.07187746013,
2923,262455.12572001276,
2924,32414.935101460487,
2925,58511.710564694404,
2926,76492.13205121849,
2927,62520.70167116033,
2928,65933.2036660315,
2929,38213.91747722926,
2930,14985.854670765071,
2931,42887.69873433111,
2932,15532.231421131695,
2933,58800.00000187204,
2934,78556.43094355887,
2935,166026.9623123685,
2936,94800.00009969757,
2937,79362.29231929731,
2938,43380.15969680961,
2939,45461.021281471956,
2940,56800.00001083103,
2941,58838.80438584421,
2942,,102744.40361994687
2943,52500.000003861736,
2944,43888.36080936031,
2945,29167.618077191524,
2946,49010.85753791748,
2947,42680.234655498956,
2948,21843.28086626977,
2949,205686.83876634107,
2950,211760.3385480873,
2951,60942.931274727416,
2952,112964.49399922336,
2953,43800.00001556417,
2954,18577.25535724769,
2955,67916.07197146237,
2956,72671.17037661672,
2957,100960.7325495836,
2958,202247.9289880033,
2959,91629.07471751161,
2960,,1121909.104
2961,13742.356290093307,
2962,69326.52385857761,
2963,48228.483490205734,
2964,30324.552603072527,
2965,61542.3062833102,
2966,738459.6196634666,
2967,150799.99997363525,
2968,72399.91953757363,
2969,31100.034223508654,
2970,226083.53694000733,
2971,127074.93231896759,
2972,85926.40420563941,
2973,103516.75011977275,
2974,137502.55365957663,
2975,60452.01593347895,
2976,105755.16119928828,
2977,4136.279494040635,
2978,39601.04750589932,
2979,62869.22127441573,
2980,26899.000010673903,
2981,355499.9998829416,
2982,91685.43889741953,
2983,154486.4811633887,
2984,,23437.231302283955
2985,67842.14337647033,
2986,81679.88453236654,
2987,46221.12402548361,
2988,33800.0000123467,
2989,42388.00003307736,
2990,107050.72072576494,
2991,57726.344203416396,
2992,24768.22790281197,
2993,47092.84604799169,
2994,94712.48751878768,
2995,103807.20688026649,
2996,98838.30156143746,
2997,91824.38440678445,
2998,136861.56793924244,
2999,138131.40625106916,
3000,201308.41605927044,
3001,65806.57846825843,
3002,48800.000006067195,
3003,91123.42907046917,
3004,38500.0000193034,
3005,151799.99999964333,
3006,86151.58274562174,
3007,26800.0000434751,
3008,71187.15433985263,
3009,498709.2022483486,
3010,24800.000026584214,
3011,31363.40275123052,
3012,78427.34180874604,
3013,44055.97645237513,
3014,63800.000004613874,
3015,19800.000015682286,
3016,53021.96303961044,
3017,,55941.04787635396
3018,104095.392021022,
3019,69186.61877655706,
3020,75872.93525631963,
3021,52608.61963354103,
3022,34779.83742970086,
3023,39320.960871672454,
3024,129250.4117166492,
3025,35800.000024389374,
3026,58924.85128395037,
3027,29257.046381175973,
3028,66417.42158918297,
3029,55268.26678034717,
3030,192575.12038292285,
3031,421078.77948403975,
3032,34854.281879389855,
3033,128730.24117848858,
3034,26766.6183371613,
3035,91234.62321859386,
3036,49526.944677726024,
3037,365690.42161043186,
3038,74949.5922742542,
3039,112728.01111697439,
3040,133644.26771579476,
3041,37800.00004259597,
3042,74988.00000318718,
3043,56026.014543052515,
3044,44637.67868299711,
3045,82947.25481036783,
3046,129799.99998784458,
3047,138871.13195036983,
3048,30867.312490659126,
3049,37580.287103616996,
3050,117887.99998609346,
3051,53850.34114927872,
3052,683333.593597531,
3053,45556.195192599946,
3054,88281.2978514896,
3055,39800.00002801265,
3056,107865.0630896618,
3057,139150.18054770122,
3058,85594.7460492601,
3059,43878.99876848701,
3060,36300.79884695176,
3061,77799.99999153367,
3062,40971.86730468044,
3063,119299.99997098006,
3064,76106.07049943064,
3065,3316.170167658251,
3066,140980.89810412293,
3067,163973.69569476022,
3068,1280000.0,
3069,153846.16441843586,
3070,39937.34354723606,
3071,105976.15725498021,
3072,109888.0,
3073,154365.14469291116,
3074,90004.87027140429,
3075,72319.46570960127,
3076,143970.78571948566,
3077,65213.69110928728,
3078,85800.00000280004,
3079,104113.36054286547,
3080,165911.30683347626,
3081,165312.91423424345,
3082,60906.389543299105,
3083,430917.73611973104,
3084,108891.14021940964,
3085,79888.57752374069,
3086,814863.6931157808,
3087,31806.441096709146,
3088,178800.0,
3089,49383.19745482809,
3090,80762.32064066285,
3091,57685.427076731765,
3092,149913.87591587025,
3093,47722.030528090174,
3094,27516.272837518703,
3095,71896.11694773905,
3096,170989.30842487773,
3097,48700.00002159404,
3098,85870.17336732725,
3099,144672.2184508897,
3100,151710.34029947635,
3101,298800.00004391634,
3102,99176.37669928072,
3103,51800.000012287106,
3104,47613.122419386986,
3105,128888.0,
3106,283081.5855754215,
3107,142013.79739494732,
3108,80502.44108830996,
3109,54957.00907794365,
3110,267860.5411870606,
3111,85483.0136345183,
3112,42164.77016614048,
3113,62804.21411520274,
3114,231467.70487546167,
3115,82141.44696021116,
3116,66633.53810147764,
3117,59698.687353676825,
3118,73242.32426935142,
3119,60073.20882038689,
3120,51014.15412324377,
3121,56800.00003117897,
3122,115155.31601344307,
3123,41664.85248573492,
3124,109552.33974498144,
3125,55000.00005090987,
3126,60794.521304653965,
3127,90119.606743273,
3128,132065.39756126798,
3129,89496.3979339101,
3130,183799.9999376212,
3131,105705.46779460736,
3132,64296.83687574032,
3133,604832.4146737244,
3134,129647.10299530934,
3135,86883.74923436726,
3136,80907.23438448386,
3137,49817.61257757725,
3138,56888.00001558693,
3139,71776.99998832357,
3140,302252.3901725715,
3141,80800.00000149915,
3142,126406.6948227193,
3143,93670.12932668244,
3144,58945.385614878855,
3145,128893.49289183207,
3146,106207.34196093188,
3147,89449.16119677265,
3148,46671.885434175216,
3149,38830.026413342195,
3150,15831.972356753859,
3151,174860.85556046024,
3152,57087.5919344484,
3153,132184.73877080998,
3154,152781.41981871094,
3155,83521.64294998457,
3156,122992.95485191821,
3157,141411.66192317792,
3158,171669.84441746812,
3159,55416.27592082222,
3160,14609.958727482428,
3161,80212.55472709832,
3162,20535.57660624465,
3163,108800.00000823292,
3164,263118.4740870451,
3165,53825.29892861171,
3166,104271.2308737786,
3167,38432.26829135116,
3168,42800.000019450854,
3169,94209.38362140539,
3170,58123.59160797843,
3171,90800.000005204,
3172,51637.04575755085,
3173,103736.95602146804,
3174,201004.72921096825,
3175,89231.75332065576,
3176,75293.72635854266,
3177,94799.99998772742,
3178,49287.59774351159,
3179,194887.99992979848,
3180,62758.45799699943,
3181,20800.00001497678,
3182,67012.6980953964,
3183,1878372.6298158201,
3184,41538.76012619657,
3185,224741.73941954155,
3186,85913.7974305342,
3187,475438.7795147442,
3188,67822.82637753236,
3189,81799.99999324165,
3190,83829.76013561216,
3191,130565.7510929636,
3192,78294.60255095163,
3193,38787.541591276,
3194,154800.00001561843,
3195,61107.84356709131,
3196,50487.933510248855,
3197,60888.000005875445,
3198,75541.7478013636,
3199,342076.40408161876,
3200,52892.04924631961,
3201,208000.0,
3202,75938.78230058534,
3203,37823.902333514656,
3204,59800.00002037443,
3205,69799.99998912237,
3206,162445.2327618191,
3207,109866.35309264732,
3208,78786.37086724644,
3209,200018.84629194377,
3210,36826.6525390091,
3211,193638.37376223627,
3212,15800.000027219605,
3213,29656.131087780122,
3214,262594.2235828351,
3215,62612.385926074654,
3216,89790.28154091602,
3217,116987.94084861717,
3218,222370.94203493407,
3219,1117364.5340167717,
3220,222196.8904630424,
3221,47787.12020487574,
3222,469999.99983499176,
3223,73675.09387017213,
3224,141106.4616607965,
3225,158208.49980151333,
3226,112548.8432414577,
3227,35888.00003040261,
3228,24120.68639386991,
3229,97845.83340229072,
3230,72527.004971772,
3231,264167.3039690353,
3232,90634.69452023091,
3233,48365.3057514857,
3234,28308.39582459277,
3235,113799.99999167741,
3236,137022.56671550815,
3237,51805.37312116392,
3238,46232.014070947516,
3239,44798.103541222124,
3240,167776.77829795316,
3241,88888.0,
3242,88271.2008845338,
3243,66975.15157349025,
3244,67579.80604300674,
3245,83640.51817522857,
3246,182925.49868661043,
3247,183801.67978425635,
3248,76433.973014889,
3249,155929.38928570927,
3250,95000.00000494077,
3251,154282.2054088499,
3252,43795.788567924166,
3253,40600.47398850012,
3254,83040.0651450111,
3255,106252.23523658962,
3256,101816.03722566176,
3257,61887.999992530495,
3258,65138.1178376059,
3259,65585.64523940254,
3260,44536.77652741978,
3261,61887.999992530495,
3262,73852.69311084547,
3263,122666.6425006141,
3264,76931.97078265004,
3265,89787.00928895905,
3266,56342.15090266443,
3267,77447.23112289631,
3268,42954.64759686757,
3269,32658.35485928983,
3270,102326.47395787825,
3271,58933.84683453585,
3272,109039.17855053791,
3273,30802.33664781814,
3274,156865.51065268167,
3275,18172.68195802888,
3276,179271.04477441215,
3277,253716.30660456963,
3278,177935.57189668153,
3279,49789.90390056448,
3280,65800.00003088979,
3281,36800.00004133057,
3282,118465.32250192597,
3283,52394.242175632186,
3284,61583.04137615287,
3285,137288.73136110255,
3286,155919.2168135229,
3287,48425.31240685335,
3288,153820.44417281038,
3289,62825.01996568997,
3290,133833.41510631598,
3291,12012.034457531021,
3292,79442.93058271665,
3293,101794.72939712756,
3294,35000.000010995165,
3295,827908.7355624036,
3296,85298.6008981901,
3297,43217.27799893272,
3298,50163.40488858487,
3299,52624.19164443554,
3300,55725.024613219095,
3301,46800.00000210602,
3302,147107.37878153948,
3303,108154.62458228126,
3304,111396.13281580948,
3305,50799.999999284126,
3306,87497.39621226878,
3307,125133.95643314121,
3308,32086.703123082953,
3309,28348.439306975986,
3310,118733.91462928016,
3311,131888.00007353156,
3312,36531.384851868315,
3313,73417.49795199686,
3314,76744.998070363,
3315,420857.25877163437,
3316,,119926.13332287203
3317,35693.4253115612,
3318,32495.918044184826,
3319,97799.999975579,
3320,84034.08825370601,
3321,71501.05286761466,
3322,340060.3116626011,
3323,217363.22015269575,
3324,66799.99999695306,
3325,23061.153649151758,
3326,68087.43245982606,
3327,110887.32465321403,
3328,55158.58199868139,
3329,107800.00000034734,
3330,81104.3671980984,
3331,73324.61784958819,
3332,39193.18399971749,
3333,48800.000025047426,
3334,133800.00017002065,
3335,106437.37627117794,
3336,13311.262395144426,
3337,88056.42924835898,
3338,268016.8270421434,
3339,28800.000029327985,
3340,87583.55067595837,
3341,126999.9999962517,
3342,214065.14504151038,
3343,61246.54298925276,
3344,,74125.25118321922
3345,133360.44588556828,
3346,139986.35935438075,
3347,43796.850886347864,
3348,883953.9527165588,
3349,173752.21091583307,
3350,57961.27451050237,
3351,,71819.33875768236
3352,47423.017961083075,
3353,247799.99996829015,
3354,72499.99998781347,
3355,179999.99995594556,
3356,78068.74497353492,
3357,41641.545490086646,
3358,207150.00952347287,
3359,66800.00001281286,
3360,129355.68801176379,
3361,87926.2496177007,
3362,20952.575389974,
3363,32378.070708072966,
3364,201597.60948240862,
3365,70790.00964728997,
3366,89799.9999954886,
3367,58799.999995958955,
3368,94262.94375214475,
3369,118860.08450131636,
3370,53848.68620967821,
3371,122238.47151316366,
3372,97929.00095524467,
3373,298800.00004391634,
3374,278850.8463024292,
3375,61144.21631745952,
3376,734655.2012436601,
3377,69740.11343078542,
3378,81041.25543547202,
3379,70290.86263885995,
3380,98804.5684729871,
3381,194722.1268718556,
3382,49190.90363339995,
3383,300636.98551980144,
3384,237060.7676310134,
3385,51463.39654243314,
3386,61219.97026070903,
3387,46162.432623901244,
3388,41259.50747606822,
3389,152354.35134713314,
3390,86366.11441931613,
3391,103799.9999792917,
3392,58107.9488356459,
3393,35461.64394205389,
3394,45836.12265530319,
3395,9070.709942319761,
3396,75662.77111586336,
3397,67851.6757568155,
3398,65212.72526351715,
3399,51544.29451381116,
3400,74799.99999130906,
3401,84524.75058535031,
3402,137027.4161717635,
3403,108753.1604408343,
3404,127791.80597328422,
3405,25188.54934876656,
3406,24781.9200990215,
3407,125302.02658863516,
3408,78183.80421997693,
3409,57227.49338914988,
3410,91613.40327794351,
3411,183787.8491700105,
3412,31373.198571052628,
3413,101148.23152362583,
3414,51914.01481846441,
3415,57765.78984114637,
3416,755997.6793404385,
3417,69318.57481173424,
3418,190440.39252000957,
3419,133723.25472365756,
3420,37231.7944186678,
3421,156702.33614824235,
3422,154330.03375165703,
3423,144548.75877745193,
3424,123679.07725109193,
3425,112197.53227373816,
3426,48800.00002813502,
3427,73132.30103745409,
3428,145583.2176215467,
3429,115907.99240520982,
3430,94318.7446443773,
3431,63202.89636876116,
3432,29600.000015944606,
3433,79097.62573872371,
3434,41572.015057441946,
3435,90057.24735851477,
3436,115264.223258174,
3437,118205.97961077823,
3438,60130.376219593694,
3439,145000.0,
3440,91799.99997360112,
3441,91439.96372829551,
3442,82010.22827499302,
3443,38800.00000821931,
3444,276433.8504550239,
3445,83964.98593123344,
3446,51722.74002871598,
3447,29107.67034509622,
3448,42800.000012519304,
3449,39192.53154644193,
3450,61946.07321297993,
3451,40196.315387184215,
3452,146960.74780383124,
3453,104138.15604895492,
3454,162458.8301640826,
3455,49122.74575408724,
3456,37012.36466332578,
3457,56800.000012450284,
3458,131571.81863391394,
3459,39999.999998321655,
3460,129470.37209007131,
3461,72347.97864281772,
3462,97942.93481753817,
3463,17800.000045799105,
3464,45107.91098896043,
3465,40532.61813043268,
3466,73000.00002484633,
3467,98624.86825328568,
3468,54001.91152888944,
3469,282775.5954699608,
3470,70740.78105920387,
3471,55158.72351265414,
3472,177864.65687090973,
3473,97476.8535393523,
3474,29749.466923713346,
3475,109888.0,
3476,88833.91191746983,
3477,46058.85341010799,
3478,171455.66540574396,
3479,82198.6119494579,
3480,89603.12297927152,
3481,190999.99996863672,
3482,115739.0740202992,
3483,76809.95059994074,
3484,82800.00001324547,
3485,73800.0000062906,
3486,110144.51764831039,
3487,53254.300553032466,
3488,32155.776804936002,
3489,49883.07784286087,
3490,48848.33139752162,
3491,61292.5468485646,
3492,17355.7997769895,
3493,137899.99998787907,
3494,70987.9999873603,
3495,68752.90482466127,
3496,40393.547755344625,
3497,93229.45846113889,
3498,89246.25745709866,
3499,170677.4885522839,
3500,38266.27377957723,
3501,71554.51490131575,
3502,87248.85334896593,
3503,82799.99998625257,
3504,321302.7049331164,
3505,159420.10611962847,
3506,189800.00000234685,
3507,30328.056528129015,
3508,49080.17166361067,
3509,65918.45084458587,
3510,108813.40459581932,
3511,,57552.11044413436
3512,251630.7486010591,
3513,409093.1000161615,
3514,25409.399068861367,
3515,39818.57580091121,
3516,34795.78931867727,
3517,117174.15988137198,
3518,106197.44510959896,
3519,31800.000027211452,
3520,42971.72977793858,
3521,48424.86252314619,
3522,23639.32381223514,
3523,95249.5435429576,
3524,82918.16927339119,
3525,63850.13437848037,
3526,1042665.7584656453,
3527,29863.59464061551,
3528,132887.99999520127,
3529,118081.10574468035,
3530,32271.551372282316,
3531,216989.0938982961,
3532,108267.62258224138,
3533,25984.742840040577,
3534,40827.10031634614,
3535,105799.99998144935,
3536,86482.71746911867,
3537,50714.55644566086,
3538,32147.980151088585,
3539,61713.010033397426,
3540,62800.000027355745,
3541,82263.88741700708,
3542,111877.68863571696,
3543,47677.97202259116,
3544,107000.00000651853,
3545,100114.01092674516,
3546,30800.000002061937,
3547,85657.77356013862,
3548,62402.113375121655,
3549,102781.87833038642,
3550,242262.51743246958,
3551,199499.99993493475,
3552,47976.12618757128,
3553,100435.13717428043,
3554,96787.38974864836,
3555,119630.71296001654,
3556,330529.3850368635,
3557,57371.854486147924,
3558,47978.82252118302,
3559,181673.44735930205,
3560,70862.67099301286,
3561,83000.0,
3562,115957.31058381936,
3563,54800.0000275637,
3564,50893.19886482762,
3565,150460.5443745436,
3566,93725.90780426876,
3567,28800.000051134593,
3568,52767.79703699555,
3569,150532.97064661534,
3570,28489.433673497875,
3571,43590.224486221465,
3572,258799.9998902186,
3573,376259.6332373249,
3574,120489.68288542397,
3575,28613.38715739525,
3576,31417.657759266116,
3577,94304.9334786187,
3578,108863.32270733784,
3579,92020.73348940612,
3580,269586.18581348844,
3581,51376.44895659232,
3582,64334.351615254556,
3583,230928.74794180994,
3584,69852.55622351616,
3585,61878.27632699517,
3586,21897.261366001927,
3587,69243.70148126683,
3588,208000.0007482846,
3589,108832.91501353943,
3590,42388.649845540225,
3591,48403.04375429226,
3592,42823.79715919722,
3593,184992.10854332364,
3594,82910.12390016334,
3595,256939.4641990006,
3596,82799.99999994124,
3597,80963.5312887036,
3598,40731.411901211264,
3599,45248.206053016365,
3600,124397.57404784813,
3601,76378.57974789751,
3602,58924.12598267625,
3603,83171.26809876661,
3604,95638.18967494962,
3605,50995.659327699424,
3606,125861.03370282316,
3607,366880.74601044576,
3608,46763.74872777689,
3609,49322.62157647808,
3610,76534.55202062691,
3611,84190.90319158004,
3612,100168.46592005379,
3613,18592.3825339493,
3614,98490.63518130624,
3615,83939.54059365012,
3616,108907.2746091769,
3617,79025.01847069112,
3618,133575.49932904734,
3619,55043.99438925443,
3620,192688.65644652327,
3621,73664.60318453013,
3622,27931.87427074063,
3623,48347.357847171086,
3624,159085.71589576788,
3625,101854.19801157845,
3626,148115.1765984772,
3627,74128.8197524207,
3628,49003.506174967304,
3629,61988.466876515275,
3630,25745.56976008062,
3631,144913.29538448132,
3632,108530.26362088899,
3633,162299.1989238221,
3634,58257.86314247491,
3635,38073.494959490105,
3636,146517.85345232324,
3637,82800.47662862319,
3638,61535.084079332955,
3639,139649.01319695896,
3640,114192.69879539286,
3641,230655.12536269342,
3642,33500.000038334685,
3643,35160.98951319904,
3644,50888.53824145274,
3645,94817.20620437087,
3646,54006.594931253494,
3647,90511.82870403545,
3648,156463.58871730007,
3649,220122.78646565977,
3650,199127.78758584437,
3651,72003.50613467279,
3652,68815.04447878321,
3653,51893.491562792435,
3654,92091.22670050025,
3655,60799.99999254117,
3656,54944.11317805115,
3657,37859.042697923425,
3658,72287.06797507,
3659,139643.43724003521,
3660,627999.9998350685,
3661,79171.91071525236,
3662,57198.212424793826,
3663,87295.22314895516,
3664,53837.92036711942,
3665,54257.86010490698,
3666,31000.000144709084,
3667,72180.80848038282,
3668,846193.4563606384,
3669,49940.69984279859,
3670,197980.6029173661,
3671,56326.66634541886,
3672,83653.91830684076,
3673,79340.08504631426,
3674,75817.30569784284,
3675,175799.999972697,
3676,84798.19684347732,
3677,55191.76596431039,
3678,44811.36547480468,
3679,95361.30228991719,
3680,36812.283817469324,
3681,64299.99999276027,
3682,41289.29022719125,
3683,51660.84192098827,
3684,89274.1614996144,
3685,59379.49058664231,
3686,116297.21939483822,
3687,39425.01986909004,
3688,36083.55159989482,
3689,78154.0037325316,
3690,131799.99996770063,
3691,,96242.63479934106
3692,97430.55753916642,
3693,128230.36943125888,
3694,116303.7358690824,
3695,104597.62480512884,
3696,160929.49388589826,
3697,31727.19753738146,
3698,63262.83847685583,
3699,69786.59443479593,
3700,38662.796655757025,
3701,32751.87236539436,
3702,352939.96699535823,
3703,108518.49524631641,
3704,79604.44947159232,
3705,76582.24319308062,
3706,124602.2447408849,
3707,29800.000004030637,
3708,89213.29124353982,
3709,74826.14977528376,
3710,,42502.733600806445
3711,52192.65800710251,
3712,130364.0052070682,
3713,46800.00000529182,
3714,48647.31723340062,
3715,61962.70939363226,
3716,202670.28499460788,
3717,38918.40028914755,
3718,144800.000064422,
3719,99777.00003299468,
3720,34859.08966028113,
3721,60800.00001225212,
3722,81984.7008351435,
3723,49800.00000758082,
3724,30800.000002061937,
3725,35800.00001634758,
3726,84938.62039933159,
3727,38815.284263100955,
3728,98946.71757002504,
3729,70053.76868323634,
3730,50050.15091558391,
3731,53887.99999935399,
3732,83431.59503339183,
